HOVEDSKOLE_INST;INST_NR;INST_NAVN;ENHEDSART;INST_ADR;POSTNR;POSTDISTRIKT;TLF_NR;E_MAIL;WEB_ADR;INST_TYPE_NR;INST_TYPE_NAVN;INST_TYPE_GRUPPE;UNDERV_NIV;INST_LEDER;CVR_NR;KOMMUNE_NR;ADM_KOMMUNE_NAVN;BEL_KOMMUNE;BEL_KOMMUNE_NAVN;BEL_REGION;REGION_NAVN;EJER_KODE;EJERKODE_NAVN
791413;280059;Bygningskonstruktøruddannelsen i Holstebro;Afdeling (underordnet enhed);Bygning E, Gl Struervej 1;7500;Holstebro;8755 4356;pskr@via.dk;www.via.dk/uddannelser/teknologi-og-byggeri/bygningskonstruktoer;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Laila Olesen;30773047;;;661;Holstebro Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;280061;Bygningskonstruktøruddannelsen, Halmstadgade 2;Afdeling (underordnet enhed);Halmstadgade 2;8200;Aarhus N;8755 4000;tekmerk@viauc.dk;www.viauc.dk;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Gunnar Eriksen;30773047;;;751;Aarhus Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;280454;VIA University College, Filmbyen Aarhus;Afdeling (underordnet enhed);Filmbyen 2;8000;Aarhus C;8755 4802;mh@viauc.dk;www.viauc.dk/storytelling;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Konstantin Lassithiotakis;30773047;;;751;Aarhus Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;280586;VIA University College, Campus Aarhus C;Afdeling (underordnet enhed);Ceresbyen 24;8000;Aarhus C;8755 0000;lcp@via.dk;www.via.dk;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Lars Christian Westh Pedersen;30773047;;;751;Aarhus Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;280637;VIA University College, Lyseng Alle;Afdeling (underordnet enhed);Lyseng Alle 15;8270;Højbjerg;8755 0000;lcp@via.dk;www.via.dk;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Lars Christian Westh Pedersen;30773047;;;751;Aarhus Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;609403;VIA University College - Pædagoguddannelsen i Horsens;Afdeling (underordnet enhed);Chr M Østergaards Vej 4;8700;Horsens;8755 3655;piho@viauc.dk;www.viauc.dk;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Jens Norup Simonsen;30773047;;;615;Horsens Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;615401;Bandagistuddannelsen i Aarhus;Afdeling (underordnet enhed);Hedeager 2;8200;Aarhus N;8755 2965;bandagist@viauc.dk;www.viauc.dk/bandagist;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Bodil Primsø;30773047;;;751;Aarhus Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;657403;VIA University College, Campus Herning;Afdeling (underordnet enhed);Birk Centerpark 5;7400;Herning;8755 0500;kl@viauc.dk;www.viauc.dk;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Konstantin Lassithiotakis;30773047;;;657;Herning Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;661404;Ergoterapeutuddannelsen i Holstebro, VIA UC;Afdeling (underordnet enhed);Gl. Struervej 1;7500;Holstebro;8755 2455;eih@viauc.dk;www.viauc.dk/ergoterapeutiholstebro;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Tove Gad Schreiber;30773047;;;661;Holstebro Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;661406;Pædagoguddannelsen i Holstebro - VIA UC;Afdeling (underordnet enhed);Gl. Struervej 1;7500;Holstebro;8755 3855;pih@viauc.dk;www.viauc.dk/paedagogiholstebro;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Inge Gori;30773047;;;661;Holstebro Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;661407;Sygeplejerskeuddannelsen i  Holstebro - VIA UC;Afdeling (underordnet enhed);Gl. Struervej 1;7500;Holstebro;8755 2255;sih@viauc.dk;www.viauc.dk/sygeplejerskeiholstebro;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Lisbeth Sørensen;30773047;;;661;Holstebro Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;661415;Socialrådgiveruddannelsen i Holstebro - VIA UC;Afdeling (underordnet enhed);Gl. Struervej 1;7500;Holstebro;8755 3377;socih@viauc.dk;www.viauc.dk/socialraadgiveriholstebro;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Ulla Laursen;30773047;;;661;Holstebro Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;661416;Fysioterapeutuddannelsen i Holstebro - VIA UC;Afdeling (underordnet enhed);Gl. Struervej 1;7500;Holstebro;8755 2355;fih@viauc.dk;www.viauc.dk/fysioterapeutiholstebro;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Pia Hingebjerg;30773047;;;661;Holstebro Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;663402;Pædagoguddannelsen i Ikast - VIA UC;Afdeling (underordnet enhed);Bøgildvej 10;7430;Ikast;8755 3755;pii@viauc.dk;www.viauc.dk/paedagogiikast;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Ulrik Andersen;30773047;;;756;Ikast-Brande Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;665025;HF i Nørre Nissum - VIA UC;Afdeling (underordnet enhed);Svinget 5;7620;Lemvig;8755 3255;HFIN@VIAUC.dk;www.viauc.dk/hfinissum;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Per Fischer Nielsen;30773047;;;665;Lemvig Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;665402;Læreruddannelsen i Nørre Nissum - VIA UC;Afdeling (underordnet enhed);Svinget 5;7620;Lemvig;8755 3255;lin@viauc.dk;www.viauc.dk/laererinissum;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Svend Aage Povlsgaard;30773047;;;665;Lemvig Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;707406;Pædagoguddannelsen i Grenaa - VIA UC;Afdeling (underordnet enhed);Sønderport 10;8500;Grenaa;8755 3577;pigre@viauc.dk;www.viauc.dk/paedagogigrenaa;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Erik Hygum;30773047;;;707;Norddjurs Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;731404;Sygeplejerskeuddannelsen i Randers - VIA UC;Afdeling (underordnet enhed);Jens Otto Krags Plads 3;8900;Randers C;8755 2155;sir@viauc.dk;www.viauc.dk/sygeplejerskeiranders;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Annette Rosenkilde, konst.;30773047;;;730;Randers Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;731412;Pædagoguddannelsen i Randers - VIA UC;Afdeling (underordnet enhed);Jens Otto Krags Plads 3;8900;Randers C;8755 3555;pirand@viauc.dk;www.viauc.dk/paedagogiranders;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Erik Hygum;30773047;;;730;Randers Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;731414;Psykomotorikuddannelsen i Randers - VIA UC;Afdeling (underordnet enhed);Jens Otto Krags Plads 3;8900;Randers C;8755 2555;psykomotorik@viauc.dk;www.viauc.dk/psykomotorik;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Helle Brok;30773047;;;730;Randers Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;743403;Sygeplejerskeuddannelsen i Silkeborg - VIA UC;Afdeling (underordnet enhed);Nattergalevej 1;8600;Silkeborg;8755 2100;sis@viauc.dk;www.viauc.dk/sygeplejerskeisilkeborg;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Birgitte Hindsgaul;30773047;;;740;Silkeborg Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;743404;Læreruddannelsen i Silkeborg - VIA UC;Afdeling (underordnet enhed);Nattergalevej 1;8600;Silkeborg;8755 3100;lisil@viauc.dk;www.viauc.dk/laererisilkeborg;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Britta Riishede;30773047;;;740;Silkeborg Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;745201;VIA Center for Undervisningsmidler;Afdeling (underordnet enhed);Halmstadgade 2;8200;Aarhus N;8755 2800;cfu@viauc.dk;www.viauc.dk;2022;Centre for undervisningsmidler;Centre for rådgivning og vejledning;;Søren Grosen;30773047;;;751;Aarhus Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;751406;Pædagoguddannelsen Peter Sabroe - VIA UC;Afdeling (underordnet enhed);Peter Sabroes Gade 14;8000;Aarhus C;8755 3400;sabroe@viauc.dk;www.viauc.dk/petersabroe;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Stefan Mossalski;30773047;;;751;Aarhus Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;751410;Ergoterapeutuddannelsen i Aarhus - VIA UC;Afdeling (underordnet enhed);Hedeager 2;8200;Aarhus N;8755 2400;eia@viauc.dk;www.viauc.dk/ergoterapeutiaarhus;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Ulla Altenborg;30773047;;;751;Aarhus Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;751411;Bioanalytikeruddannelsen i Aarhus - VIA UC;Afdeling (underordnet enhed);Hedeager 2;8200;Aarhus N;8755 2500;bioanalytiker@viauc.dk;www.viauc.dk/bioanalytiker;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Susanne Markussen;30773047;;;751;Aarhus Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;751419;Læreruddannelsen i Aarhus - VIA UC;Afdeling (underordnet enhed);Trøjborgvej 82;8200;Aarhus N;8755 3000;lia@viauc.dk;www.viauc.dk/laereriaarhus;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Martin Søland Klausen;30773047;;;751;Aarhus Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;751421;Socialrådgiveruddannelsen i Aarhus - VIA UC;Afdeling (underordnet enhed);Skejbyvej 15;8240;Risskov;8755 3300;socia@viauc.dk;www.viauc.dk/socialraadgiveriaarhus;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Hanne Sandahl;30773047;;;751;Aarhus Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;751445;Pædagoguddannelsen Jydsk - VIA UC;Afdeling (underordnet enhed);Skejbyvej 29;8240;Risskov;8755 3500;jydsk@viauc.dk;www.viauc.dk/jydsk;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Torsten Thorstensen;30773047;;;751;Aarhus Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;751446;Sygeplejerskeuddannelsen i Aarhus - VIA UC;Afdeling (underordnet enhed);Hedeager 2;8200;Aarhus N;8755 2000;sia@viauc.dk;www.viauc.dk/sygeplejerskeiaarhus;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Anne Munck;30773047;;;751;Aarhus Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;751455;Ernæring og Sundhedsuddannelsen i Aarhus - VIA UC;Afdeling (underordnet enhed);Hedeager 2;8200;Aarhus N;8755 2600;es@viauc.dk;www.viauc.dk/ernaering;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Karen Søndergaard;30773047;;;751;Aarhus Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;751467;Fysioterapeutuddannelsen i Aarhus - VIA UC;Afdeling (underordnet enhed);Hedeager 2;8200;Aarhus N;8755 2300;fia@viauc.dk;www.viauc.dk/fysioterapeutiaarhus;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Birgitte Foged;30773047;;;751;Aarhus Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;751469;Professionsbacheloruddannelsen i offentlig administration i Aarhus - VIA UC;Afdeling (underordnet enhed);Skejbyvej 15;8240;Risskov;8755 3300;offadm@viauc.dk;www.viauc.dk/administrationsbachelor;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Hanne Sandahl;30773047;;;751;Aarhus Kommune;1082;Region Midtjylland;5;Selvejende, private
791413;779202;VIA Center for Undervisningsmidler, Herning;Afdeling (underordnet enhed);A I Holms Vej 97;7400;Herning;8755 2700;cfu@viauc.dk;www.viacfu.dk;2022;Centre for undervisningsmidler;Centre for rådgivning og vejledning;;Søren Grosen;30773047;;;657;Herning Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;779403;Læreruddannelsen i Skive - VIA UC;Afdeling (underordnet enhed);Dalgas Allé 20;7800;Skive;8755 3200;liski@viauc.dk;www.viauc.dk/laereriskive;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Jens Møller;30773047;;;779;Skive Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;787403;Sygeplejerskeuddannelsen i Thisted - VIA UC;Afdeling (underordnet enhed);Lerpyttervej 43;7700;Thisted;8755 2299;sit@viauc.dk;www.viauc.dk/sygeplejerskeithisted;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Kirsten Mathiesen Bjerg;30773047;;;787;Thisted Kommune;1081;Region Nordjylland;4;Selvejende, statslige
791413;787406;Pædagoguddannelsen i Thisted - VIA UC;Afdeling (underordnet enhed);Lerpyttervej 43;7700;Thisted;8755 3777;pit@viauc.dk;www.viauc.dk/paedagogithisted;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Ulrik Andersen;30773047;;;787;Thisted Kommune;1081;Region Nordjylland;4;Selvejende, statslige
791413;791403;Pædagoguddannelsen i Viborg - VIA UC;Afdeling (underordnet enhed);Prinsens Alle 2;8800;Viborg;8755 3700;piv@viauc.dk;www.viauc.dk/paedagogiviborg;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Ulrik Andersen;30773047;;;791;Viborg Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;791404;Sygeplejerskeuddannelsen i Viborg - VIA UC;Afdeling (underordnet enhed);Prinsens Alle 2;8800;Viborg;8755 2200;siv@viauc.dk;www.viauc.dk/sygeplejerske/viborg;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Kirsten Mathiesen Bjerg;30773047;;;791;Viborg Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;791412;VIA University College, Kasernevej Viborg;Afdeling (underordnet enhed);Kasernevej 5;8800;Viborg;8755 4900;info@animwork.dk;www.viauc.dk/animation;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Konstantin Lassithiotakis;30773047;;;791;Viborg Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;791415;VIA UC Højskolen for Videreuddannelse og Kompetenceudvikling;Afdeling (underordnet enhed);Hedeager 2;8200;Aarhus N;8755 1991;vok@viauc.dk;www.viauc.dk;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Harald Mikkelsen;30773047;;;751;Aarhus Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;791417;Videreuddannelse og kompetenceudvikling Viborg - VIA UC;Afdeling (underordnet enhed);Prinsens Alle 2;8800;Viborg;8726 2600;viauc@viauc.dk;www.viauc.dk;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Harald Mikkelsen;30773047;;;791;Viborg Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;791419;VIA University College, Campus Horsens;Afdeling (underordnet enhed);Chr. M. Østergaards Vej 4;8700;Horsens;8755 4000;horsens@viauc.dk;www.viauc.dk/horsens;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Konstantin Lassithiotakis;30773047;;;615;Horsens Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791413;791422;Professionsbacheloruddannelsen i offentlig administration i Viborg - VIA UC;Afdeling (underordnet enhed);Prinsens Allé 2;8800;Viborg;8755 3300;offadm@viauc.dk;www.viauc.dk/administrationsbachelor/viborg;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Hanne Sandahl;30773047;;;791;Viborg Kommune;1082;Region Midtjylland;4;Selvejende, statslige
;791418;Mercantec;Hovedskole (institution med enheder);H.C. Andersens Vej 9;8800;Viborg;8950 3300;mercantec@mercantec.dk;www.mercantec.dk;1071;Erhvervsskoler m.v.;Institutioner med erhvervsrettede uddannelser ;;Kirsten Holmgaard;14940596;;;791;Viborg Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791418;679404;Mercantec, Ulfborg afdeling;Afdeling (underordnet enhed);Lystlundvej 8;6990;Ulfborg;8950 3300;mercantec@mercantec.dk;www.mercantec.dk;1071;Erhvervsskoler m.v.;Institutioner med erhvervsrettede uddannelser ;;Kirsten Holmgaard;14940596;;;661;Holstebro Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791418;761400;Mercantec, Bjerringbro afdeling;Afdeling (underordnet enhed);Baldersvej 10;8850;Bjerringbro;8950 3300;mercantec@mercantec.dk;www.mercantec.dk;1071;Erhvervsskoler m.v.;Institutioner med erhvervsrettede uddannelser ;;Kirsten Holmgaard;14940596;;;791;Viborg Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791418;779405;Mercantec, Skive afdeling;Afdeling (underordnet enhed);H.C.Ørstedsvej 3;7800;Skive;8950 3300;mercantec@mercantec.dk;www.mercantec.dk;1071;Erhvervsskoler m.v.;Institutioner med erhvervsrettede uddannelser ;;Kirsten Holmgaard;14940596;;;779;Skive Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791418;779408;Mercantec, Skive afdeling;Afdeling (underordnet enhed);H. C. Ørstedsvej 3;7800;Skive;8950 3300;mercantec@mercantec.dk;www.mercantec.dk;1071;Erhvervsskoler m.v.;Institutioner med erhvervsrettede uddannelser ;;Kirsten Holmgaard;14940596;;;779;Skive Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791418;791402;Mercantec, Vinkelvej afdeling;Afdeling (underordnet enhed);Vinkelvej 20;8800;Viborg;8950 3300;mercantec@mercantec.dk;www.mercantec.dk;1071;Erhvervsskoler m.v.;Institutioner med erhvervsrettede uddannelser ;;Kirsten Holmgaard;14940596;;;791;Viborg Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791418;791406;Mercantec, Håndværkervej afdeling;Afdeling (underordnet enhed);Håndværkervej 9;8800;Viborg;8950 3300;mercantec@mercantec.dk;www.mercantec.dk;1071;Erhvervsskoler m.v.;Institutioner med erhvervsrettede uddannelser ;;Kirsten Holmgaard;14940596;;;791;Viborg Kommune;1082;Region Midtjylland;4;Selvejende, statslige
791418;791410;Mercantec, HCA afdeling;Afdeling (underordnet enhed);H.C. Andersens Vej 9;8800;Viborg;8950 3300;mercantec@mercantec.dk;www.mercantec.dk;1071;Erhvervsskoler m.v.;Institutioner med erhvervsrettede uddannelser ;;Kirsten Holmgaard;14940596;;;791;Viborg Kommune;1082;Region Midtjylland;4;Selvejende, statslige
;791902;Rosenvængets Skole;Institution uden enheder;Rosenvænget 2;8800;Viborg;8787 2800;rosenvaengetsskole@viborg.dk;www.rosenskole.dk;1015;Specialskoler for børn;Grundskoler mv. ;10;Anne Borup Svendsen;29189846;791;Viborg Kommune;791;Viborg Kommune;1082;Region Midtjylland;2;Kommunale
;793002;Gedsted Skole;Institution uden enheder;Søndergade 27;9631;Gedsted;9864 5292;jao@vesthimmerland.dk;www.gedsted-skole.dk;1012;Folkeskoler;Grundskoler mv. ;7;Jakob Holten Olsen;29189471;820;Vesthimmerlands Kommune;820;Vesthimmerlands Kommune;1081;Region Nordjylland;2;Kommunale
;793007;Aalestrup Skole;Institution uden enheder;Vestergade 95;9620;Aalestrup;9966 9320;hga@vesthimmerland.dk;www.aalestrup-skole.dk;1012;Folkeskoler;Grundskoler mv. ;10;Helle Griebel Anesen;29189471;820;Vesthimmerlands Kommune;820;Vesthimmerlands Kommune;1081;Region Nordjylland;2;Kommunale
;793008;Ålestrup Realskole;Institution uden enheder;Borgergade 32;9620;Aalestrup;9697 0400;kontor@aalestrup-real.dk;www.aalestrup-real.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;10;Steen Thomsen;44344912;;;820;Vesthimmerlands Kommune;1081;Region Nordjylland;5;Selvejende, private
;793009;Fjelsø Friskole;Institution uden enheder;Knabervej 120, Fjelsø;9620;Aalestrup;9864 7075;fjelsoefriskole.793009@skolekom.dk;www.fjelsoe-friskole.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;7;Inge Kristina Engelst Christensen, konst.;65301210;;;820;Vesthimmerlands Kommune;1081;Region Nordjylland;5;Selvejende, private
;793300;Vesterbølle Efterskole;Institution uden enheder;Sognevejen 300, Vesterbølle;9631;Gedsted;9864 5380;kontakt@v-e.dk;www.V-E.dk;1011;Efterskoler;Grundskoler mv. ;;Martin Diget Aamann;72470915;;;820;Vesthimmerlands Kommune;1081;Region Nordjylland;5;Selvejende, private
;793301;Aalestrup Naturefterskole;Institution uden enheder;Borgergade 41;9620;Aalestrup;9864 2525;post@naturefterskolen.dk;www.naturefterskolen.dk;1011;Efterskoler;Grundskoler mv. ;;Niels Jørgen Hjort Johansen;19972577;;;820;Vesthimmerlands Kommune;1081;Region Nordjylland;5;Selvejende, private
;800202;Studievalg Nordjylland;Institution uden enheder;Slotsgade 27;9000;Aalborg;9810 1911;nordjylland@studievalg.dk;www.studievalg.dk/nordjylland;2023;Studievalg-centre;Centre for rådgivning og vejledning;;Martin Rovs Hansen;29102384;;;851;Aalborg Kommune;1081;Region Nordjylland;1;Statslige
;801001;Arden Skole;Institution uden enheder;Storardenvej 22;9510;Arden;9711 4300;ardenskole@mariagerfjord.dk;ardenskole.dk;1012;Folkeskoler;Grundskoler mv. ;10;Jan Nielsen;29189455;846;Mariagerfjord Kommune;846;Mariagerfjord Kommune;1081;Region Nordjylland;2;Kommunale
;801002;Astrup Skole;Institution uden enheder;Hadsundvej 11;9510;Arden;9711 4900;riryd@mariagerfjord.dk;www.astrupskole.dk;1015;Specialskoler for børn;Grundskoler mv. ;8;Rita Rydborg;29189455;846;Mariagerfjord Kommune;846;Mariagerfjord Kommune;1081;Region Nordjylland;2;Kommunale
;801005;Valsgaard Skole;Institution uden enheder;Skolekrogen 2 A;9500;Hobro;9711 4960;valsgaardskole@mariagerfjord.dk;www.valsgaardskole.dk;1012;Folkeskoler;Grundskoler mv. ;7;Per Lund;29189455;846;Mariagerfjord Kommune;846;Mariagerfjord Kommune;1081;Region Nordjylland;2;Kommunale
;801007;Solhverv Privatskole;Institution uden enheder;Nordre Truevej 13;9500;Hobro;9855 4065;solhverv@solhverv.dk;www.solhverv.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;10;Martin Miller;23699613;;;846;Mariagerfjord Kommune;1081;Region Nordjylland;5;Selvejende, private
;801213;Mariagerfjord Ungdomsskole;Institution uden enheder;Christiansgade 10;9500;Hobro;9711 4346;ungdomsskolen@mariagerfjord.dk;www.ungmariagerfjord.dk;1014;Kommunale ungdomsskoler og ungdomskostskoler;Grundskoler mv. ;;Lars Otte Koefoed;29189455;846;Mariagerfjord Kommune;846;Mariagerfjord Kommune;1081;Region Nordjylland;2;Kommunale
;803001;Brovst Skole;Institution uden enheder;Skolevej 5;9460;Brovst;7257 8030;brovstskole@jammerbugt.dk;www.brovstskole.dk;1012;Folkeskoler;Grundskoler mv. ;10;René Gregersen;29189439;849;Jammerbugt Kommune;849;Jammerbugt Kommune;1081;Region Nordjylland;2;Kommunale
;803004;Skovsgård Tranum skole;Institution uden enheder;Hovedgaden 69;9460;Brovst;7257 8150;skovsgaardtranum@jammerbugt.dk;www.skovsgaardskolen.skoleintra.dk;1012;Folkeskoler;Grundskoler mv. ;10;Kim Haaning Pedersen;29189439;849;Jammerbugt Kommune;849;Jammerbugt Kommune;1081;Region Nordjylland;2;Kommunale
;803009;Tranhøjskolen;Institution uden enheder;Tranhøj 20 A;9460;Brovst;9823 5212;skole@solskovgaard.dk;www.solskovgaard.dk;1015;Specialskoler for børn;Grundskoler mv. ;10;Anders Blichfeldt;34893926;;;849;Jammerbugt Kommune;1081;Region Nordjylland;5;Selvejende, private
;803200;Pædagogisk Psykologisk Rådgivning;Institution uden enheder;Danmarksgade 3;9690;Fjerritslev;7257 7300;ppr@jammerbugt.dk;www.jammerbugt.dk/ppr;2021;Centre for Pædagogisk og psykologisk rådgivning;Centre for rådgivning og vejledning;;Jesper Lykke Christensen;29189439;849;Jammerbugt Kommune;849;Jammerbugt Kommune;1081;Region Nordjylland;2;Kommunale
;805005;Serritslev Skole;Institution uden enheder;Hybenvej 22;9700;Brønderslev;9945 4810;se@99454545.dk;www.serritslevskole.dk;1012;Folkeskoler;Grundskoler mv. ;7;Jørgen Dyrskjøt Thorsen;29189501;810;Brønderslev Kommune;810;Brønderslev Kommune;1081;Region Nordjylland;2;Kommunale
;805006;Skolegades Skole;Institution uden enheder;Skolegade 36;9700;Brønderslev;9945 4822;sk@99454545.dk;www.skolegadesskole.dk;1012;Folkeskoler;Grundskoler mv. ;9;Jørgen Dyrskjøt Thorsen;29189501;810;Brønderslev Kommune;810;Brønderslev Kommune;1081;Region Nordjylland;2;Kommunale
;805007;Søndergades Skole;Institution uden enheder;Søndergade 40;9700;Brønderslev;9945 4848;soe@99454545.dk;sondergadesskole.dk;1012;Folkeskoler;Grundskoler mv. ;9;Per Bøgh Johansen;29189501;810;Brønderslev Kommune;810;Brønderslev Kommune;1081;Region Nordjylland;2;Kommunale
;805008;Thise Skole;Institution uden enheder;Jens Thisevej 26;9700;Brønderslev;9945 4803;th@99454545.dk;www.thiseskole.dk;1012;Folkeskoler;Grundskoler mv. ;7;Kurt Kristensen;29189501;810;Brønderslev Kommune;810;Brønderslev Kommune;1081;Region Nordjylland;2;Kommunale
;805009;Toftegårdsskolen;Institution uden enheder;Samsøgade 40;9740;Jerslev J;9945 4880;to@99454545.dk;www.toftegaardsskolen.com;1012;Folkeskoler;Grundskoler mv. ;10;Kim Højbo;29189501;810;Brønderslev Kommune;810;Brønderslev Kommune;1081;Region Nordjylland;2;Kommunale
;805012;Øster Brønderslev Centralskole;Institution uden enheder;Elmevej 100;9700;Brønderslev;9945 4890;obc@99454545.dk;www.oebc.skoleintra.dk/infoweb;1012;Folkeskoler;Grundskoler mv. ;7;Steen Jensen;29189501;810;Brønderslev Kommune;810;Brønderslev Kommune;1081;Region Nordjylland;2;Kommunale
;805013;Brønderslev Gymnasium og HF;Institution uden enheder;Islands Allé 20;9700;Brønderslev;9882 2722;post@brslev-gym.dk;www.brslev-gym.dk;1061;Gymnasier og HF-kurser;Institutioner med almengymnasiale uddannelser ;;Per Knudsen;29553513;;;810;Brønderslev Kommune;1081;Region Nordjylland;4;Selvejende, statslige
;805014;Hedegårdsskolen;Institution uden enheder;Nordens Alle 56;9700;Brønderslev;9945 4858;heskolen@99454545.dk;www.hedegaardsskolen-thiseskole.dk;1012;Folkeskoler;Grundskoler mv. ;10;Christian Bak;29189501;810;Brønderslev Kommune;810;Brønderslev Kommune;1081;Region Nordjylland;2;Kommunale
;805016;Tolstrup-Stenum Friskole;Institution uden enheder;Tømmerbyvej 2, Stenum;9700;Brønderslev;9883 8199;tsfriskole@tsfriskole.dk;www.tsfriskole.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;9;Marianne Hejlesen;12233779;;;810;Brønderslev Kommune;1081;Region Nordjylland;5;Selvejende, private
;805017;Brønderslev Heldagsskole;Institution uden enheder;Lærkevej 40;9700;Brønderslev;9945 4790;per.fyrst@99454545.dk;brønderslevheldagsskole.dk;1015;Specialskoler for børn;Grundskoler mv. ;8;Per Fyrst, konst.;29189501;810;Brønderslev Kommune;810;Brønderslev Kommune;1081;Region Nordjylland;2;Kommunale
